stn    time           rre150d0
AMW    19040308            0.0
AMW    19040309            0.0
AMW    19040310            5.1
AMW    19040311            0.6
AMW    19040312            0.0
AMW    19040313            0.0
AMW    19040314            0.0
AMW    19040315            3.0
AMW    19040316            3.0
AMW    19040317            0.0
AMW    19040318            0.0
AMW    19040319            0.0
AMW    19040320            0.0
AMW    19040321            0.0
AMW    19040322            1.2
AMW    19040323            5.9
AMW    19040324            0.0
AMW    19040325            0.0
AMW    19040326            0.0
AMW    19040327            0.0
AMW    19040328            0.6
AMW    19040329            7.5
AMW    19040330            8.7
AMW    19040331            0.0
AMW    19040401            7.8
AMW    19040402            0.0
AMW    19040403            1.5
AMW    19040404            6.6
AMW    19040405            2.6
AMW    19040406            5.5
AMW    19040407            6.4
AMW    19040408           12.8
AMW    19040409            0.9
AMW    19040410            0.0
AMW    19040411            0.0
AMW    19040412            0.0
AMW    19040413            1.3
AMW    19040414            0.0
AMW    19040415            0.0
AMW    19040416            0.0
AMW    19040417            0.0
AMW    19040418            0.0
AMW    19040419            0.0
AMW    19040420            0.0
AMW    19040421            0.0
AMW    19040422           13.0
AMW    19040423            1.4
AMW    19040424            0.0
AMW    19040425            8.6
AMW    19040426           14.3
AMW    19040427            0.8
AMW    19040428            0.0
AMW    19040429            0.0
AMW    19040430            0.0
AMW    19040501            0.0
AMW    19040502            0.0
AMW    19040503            5.0
AMW    19040504            9.4
AMW    19040505            0.0
AMW    19040506            3.8
AMW    19040507            5.8
AMW    19040508            1.3
AMW    19040509            0.0
AMW    19040510            3.8
AMW    19040511            0.0
AMW    19040512            0.0
AMW    19040513            0.0
AMW    19040514            0.0
AMW    19040515            0.0
AMW    19040516            0.0
AMW    19040517            0.0
AMW    19040518           12.5
AMW    19040519            0.0
AMW    19040520            0.0
AMW    19040521            2.3
AMW    19040522            2.9
AMW    19040523           42.7
AMW    19040524            0.0
AMW    19040525            0.0
AMW    19040526            0.0
AMW    19040527           22.3
AMW    19040528            0.0
AMW    19040529            0.0
AMW    19040530            0.0
AMW    19040531           13.7
AMW    19040601           13.3
AMW    19040602            0.0
AMW    19040603            1.8
AMW    19040604            0.0
AMW    19040605            0.0
AMW    19040606           27.8
AMW    19040607            0.0
AMW    19040608            2.1
AMW    19040609           23.8
AMW    19040610            0.0
AMW    19040611            0.0
AMW    19040612            0.0
AMW    19040613            0.0
AMW    19040614            0.0
AMW    19040615            2.3
AMW    19040616            0.0
AMW    19040617            4.6
AMW    19040618            5.8
AMW    19040619            0.0
AMW    19040620            0.0
AMW    19040621            0.0
AMW    19040622            0.0
AMW    19040623            0.0
AMW    19040624            2.8
AMW    19040625           20.6
AMW    19040626           12.5
AMW    19040627            0.0
AMW    19040628            0.0
AMW    19040629            0.0
AMW    19040630            0.0
AMW    19040701            0.0
AMW    19040702            1.1
AMW    19040703            0.0
AMW    19040704            0.5
AMW    19040705            0.0
AMW    19040706            0.0
AMW    19040707            0.0
AMW    19040708            0.0
AMW    19040709            0.0
AMW    19040710            0.0
AMW    19040711            0.0
AMW    19040712            0.0
AMW    19040713           13.5
AMW    19040714            0.0
AMW    19040715            0.0
AMW    19040716            0.0
AMW    19040717            0.0
AMW    19040718            0.8
AMW    19040719            0.0
AMW    19040720            0.0
AMW    19040721            0.0
AMW    19040722            0.0
AMW    19040723            6.5
AMW    19040724            4.3
AMW    19040725            4.4
AMW    19040726            1.0
AMW    19040727            2.7
AMW    19040728            0.0
AMW    19040729            0.0
AMW    19040730            0.0
AMW    19040731            0.0
AMW    19040801            0.0
AMW    19040802            2.1
AMW    19040803            0.0
AMW    19040804            0.0
AMW    19040805            0.3
AMW    19040806            0.0
AMW    19040807            0.0
AMW    19040808            0.0
AMW    19040809            0.0
AMW    19040810            0.0
AMW    19040811            2.1
AMW    19040812            0.0
AMW    19040813            0.0
AMW    19040814            0.0
AMW    19040815            0.0
AMW    19040816            0.0
AMW    19040817            0.6
AMW    19040818            0.0
AMW    19040819            0.0
AMW    19040820            0.0
AMW    19040821            1.5
AMW    19040822           11.1
AMW    19040823            6.5
AMW    19040824            4.3
AMW    19040825            2.9
AMW    19040826            0.0
AMW    19040827            0.0
AMW    19040828            0.0
AMW    19040829            0.0
AMW    19040830            0.0
AMW    19040831           15.8
AMW    19040901            6.1
AMW    19040902            8.9
AMW    19040903           13.7
AMW    19040904            0.7
AMW    19040905            0.0
AMW    19040906            0.0
AMW    19040907           14.5
AMW    19040908            0.0
AMW    19040909            1.0
AMW    19040910            3.6
AMW    19040911            2.8
AMW    19040912            0.1
AMW    19040913           10.0
AMW    19040914           10.2
AMW    19040915            9.9
AMW    19040916            0.8
AMW    19040917            0.0
AMW    19040918            0.0
AMW    19040919            0.0
AMW    19040920            0.0
AMW    19040921            0.0
AMW    19040922            0.0
AMW    19040923            0.0
AMW    19040924            0.0
AMW    19040925            0.0
AMW    19040926            0.0
AMW    19040927           28.9
AMW    19040928           13.4
AMW    19040929            0.0
AMW    19040930            0.0
AMW    19041001            0.0
AMW    19041002            0.0
AMW    19041003            0.0
AMW    19041004            0.0
AMW    19041005            0.5
AMW    19041006            0.0
AMW    19041007            8.3
AMW    19041008           10.8
AMW    19041009            1.3
AMW    19041010            4.2
AMW    19041011            9.5
AMW    19041012            0.0
AMW    19041013            0.0
AMW    19041014            0.0
AMW    19041015            0.0
AMW    19041016            0.0
AMW    19041017            0.0
AMW    19041018            0.7
AMW    19041019            0.0
AMW    19041020            0.0
AMW    19041021            0.0
AMW    19041022            0.0
AMW    19041023            0.8
AMW    19041024            4.2
AMW    19041025            1.0
AMW    19041026           20.0
AMW    19041027            0.0
AMW    19041028            0.0
AMW    19041029            0.0
AMW    19041030            0.0
AMW    19041031            0.0
AMW    19041101            0.0
AMW    19041102            1.2
AMW    19041103            0.0
AMW    19041104            0.0
AMW    19041105            0.0
AMW    19041106            0.0
AMW    19041107            0.0
AMW    19041108            3.2
AMW    19041109            2.0
AMW    19041110            3.1
AMW    19041111            2.2
AMW    19041112            0.0
AMW    19041113            0.0
AMW    19041114            0.0
AMW    19041115            0.0
AMW    19041116            0.0
AMW    19041117            0.0
AMW    19041118            0.0
AMW    19041119            0.0
AMW    19041120            0.0
AMW    19041121            1.0
AMW    19041122            6.5
AMW    19041123           13.5
AMW    19041124            5.6
AMW    19041125            0.0
AMW    19041126            0.0
AMW    19041127            0.0
AMW    19041128            0.0
AMW    19041129            0.0
AMW    19041130            4.4
AMW    19041201            0.2
AMW    19041202            0.0
AMW    19041203            0.0
AMW    19041204            0.0
AMW    19041205            2.9
AMW    19041206            0.5
AMW    19041207           15.0
AMW    19041208            4.4
AMW    19041209            0.0
AMW    19041210            0.0
AMW    19041211            0.6
AMW    19041212            0.3
AMW    19041213            1.0
AMW    19041214            0.0
AMW    19041215            0.9
AMW    19041216            0.0
AMW    19041217            0.0
AMW    19041218            0.0
AMW    19041219            0.0
AMW    19041220            0.0
AMW    19041221            0.0
